latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
53.5621,-0.5977,300.4,1.5,1.2,2022-03-09,1225,Aqua,MODIS,35,6.03,285.6,8.5,D,2
54.9201,-2.2163,319.7,1,1,2022-03-10,1113,Terra,MODIS,80,6.03,283.7,20.1,D,0
53.5707,-0.5943,300.5,1,1,2022-03-10,1113,Terra,MODIS,36,6.03,286.4,4.7,D,2
52.546,0.5446,307.3,1.1,1,2022-03-10,1113,Terra,MODIS,65,6.03,286.3,8.9,D,0
52.3209,0.3246,303.1,1.1,1,2022-03-10,1113,Terra,MODIS,55,6.03,285.3,6.5,D,0
52.3128,0.217,305.4,1.1,1,2022-03-10,1113,Terra,MODIS,61,6.03,286,8.1,D,0
53.5678,-0.5984,304.7,1.1,1.1,2022-03-10,1308,Aqua,MODIS,52,6.03,283.9,7,D,2
50.7071,-1.3733,302.8,1,1,2022-03-12,1255,Aqua,MODIS,54,6.03,285.1,7.2,D,0
50.8896,-1.4596,303.2,1,1,2022-03-12,1255,Aqua,MODIS,52,6.03,282.6,7.5,D,0
53.5653,-0.6065,300.4,1,1,2022-03-12,1255,Aqua,MODIS,28,6.03,284.6,5,D,2
54.4932,-0.959,330.3,1.3,1.1,2022-03-14,1048,Terra,MODIS,87,6.03,283.1,47.5,D,0
54.4912,-0.9389,305.4,1.3,1.1,2022-03-14,1048,Terra,MODIS,61,6.03,281.1,13,D,0
51.5646,-3.7643,301.1,1.5,1.2,2022-03-14,1243,Aqua,MODIS,0,6.03,289.1,10.2,D,2
53.5651,-0.6107,326.4,1.1,1,2022-03-14,1243,Aqua,MODIS,84,6.03,290.3,26.9,D,2
53.5726,-0.6026,311.2,1.1,1,2022-03-14,1243,Aqua,MODIS,62,6.03,288.9,11.8,D,2
53.57,-0.6182,335.2,1.1,1,2022-03-14,1243,Aqua,MODIS,78,6.03,290.7,39.9,D,2
54.3958,-1.1536,308.5,1.1,1,2022-03-14,1243,Aqua,MODIS,67,6.03,284.5,11.6,D,0
54.441,-1.003,309.6,1.1,1,2022-03-14,1243,Aqua,MODIS,69,6.03,283.7,11.8,D,0
54.446,-1.0107,309.5,1.1,1,2022-03-14,1243,Aqua,MODIS,69,6.03,283.3,12.1,D,0
57.4359,-3.5695,316.4,1,1,2022-03-17,1118,Terra,MODIS,77,6.03,276.9,19.3,D,0
53.5669,-0.5899,301.2,1.1,1,2022-03-17,1119,Terra,MODIS,37,6.03,284.8,6,D,2
53.1774,-0.4621,303.8,1.1,1,2022-03-17,1119,Terra,MODIS,47,6.03,283.6,7.7,D,0
53.2603,-1.1747,300.6,1,1,2022-03-17,1119,Terra,MODIS,36,6.03,284.2,5.7,D,0
53.1557,-0.9984,302,1.1,1,2022-03-17,1119,Terra,MODIS,47,6.03,283.2,7.3,D,0
53.1105,-1.2889,306.3,1,1,2022-03-17,1119,Terra,MODIS,61,6.03,281.5,8.8,D,2
53.021,-0.818,308.9,1.1,1,2022-03-17,1119,Terra,MODIS,59,6.03,283.9,11.8,D,0
52.9351,-0.6968,300.6,1.1,1,2022-03-17,1119,Terra,MODIS,39,6.03,283.4,6.6,D,0
52.7327,-1.5548,306.5,1,1,2022-03-17,1119,Terra,MODIS,64,6.03,284,9.6,D,0
52.7303,-1.5398,301.9,1,1,2022-03-17,1119,Terra,MODIS,50,6.03,283.6,6.7,D,2
52.6376,-1.2731,303.5,1.1,1,2022-03-17,1119,Terra,MODIS,56,6.03,284.1,7.8,D,0
52.1772,-1.9477,303.7,1,1,2022-03-17,1119,Terra,MODIS,57,6.03,283,8,D,0
50.0286,-5.2023,322.3,1,1,2022-03-17,1313,Aqua,MODIS,75,6.03,287,21.6,D,0
50.0264,-5.2162,311,1,1,2022-03-17,1313,Aqua,MODIS,45,6.03,286.7,11.4,D,0
54.4885,-0.9419,304,2.4,1.5,2022-03-18,1023,Terra,MODIS,58,6.03,284.7,26.8,D,0
56.7977,-2.8639,303.9,1.2,1.1,2022-03-19,1106,Terra,MODIS,57,6.03,286.1,8.8,D,0
54.9134,-2.2372,302.6,1.1,1,2022-03-19,1106,Terra,MODIS,53,6.03,283.8,7.7,D,0
54.9114,-2.2208,313.3,1.1,1,2022-03-19,1106,Terra,MODIS,73,6.03,284.1,15.5,D,0
54.8154,-1.8906,301,1,1,2022-03-19,1106,Terra,MODIS,44,6.03,282.5,6.3,D,0
54.7773,-2.0392,308.2,1.1,1,2022-03-19,1106,Terra,MODIS,67,6.03,284,11.3,D,0
51.2303,0.7198,302.1,1,1,2022-03-19,1107,Terra,MODIS,51,6.03,287.1,5.6,D,0
51.5785,-3.77,311.2,1.1,1,2022-03-19,1107,Terra,MODIS,62,6.03,289.5,11.7,D,2
51.5623,-3.7659,300.9,1.1,1,2022-03-19,1107,Terra,MODIS,0,6.03,288.7,5.8,D,2
51.3124,1.3493,302.1,1.1,1,2022-03-19,1107,Terra,MODIS,44,6.03,285.7,6.4,D,0
51.2214,0.7161,300.1,1,1,2022-03-19,1107,Terra,MODIS,28,6.03,286.8,4.4,D,0
50.7408,-3.8696,307.7,1.1,1,2022-03-19,1300,Aqua,MODIS,66,6.03,284.9,11,D,0
50.7382,-3.8844,309.1,1.1,1,2022-03-19,1300,Aqua,MODIS,68,6.03,284.6,12.1,D,0
51.5634,-3.7697,303.9,1.1,1,2022-03-19,1301,Aqua,MODIS,0,6.03,291.9,6.4,D,2
52.3583,-1.3437,334.3,1,1,2022-03-19,1301,Aqua,MODIS,89,6.03,288.7,35.5,D,0
52.3563,-1.3581,314,1,1,2022-03-19,1301,Aqua,MODIS,74,6.03,287.7,13.3,D,0
52.148,-3.87,306.6,1,1,2022-03-19,1301,Aqua,MODIS,64,6.03,285.4,9.2,D,0
52.1505,-3.8552,309.7,1,1,2022-03-19,1301,Aqua,MODIS,69,6.03,286.5,11.3,D,0
51.1145,-2.9772,310,1,1,2022-03-19,1301,Aqua,MODIS,69,6.03,289.1,10.1,D,2
55.6024,-3.1985,302,1,1,2022-03-19,1302,Aqua,MODIS,50,6.03,284.4,6.2,D,0
55.6401,-3.0008,307.7,1,1,2022-03-19,1302,Aqua,MODIS,66,6.03,288.9,8.9,D,0
55.7799,-2.4719,302.3,1,1,2022-03-19,1302,Aqua,MODIS,52,6.03,287,5.6,D,0
55.7734,-2.5191,303.5,1,1,2022-03-19,1302,Aqua,MODIS,56,6.03,288.2,6.2,D,0
53.5686,-0.5881,305.4,1,1,2022-03-20,0232,Aqua,MODIS,64,6.03,276.1,12.1,N,2
57.881,-5.6019,314.5,1.1,1,2022-03-20,1148,Terra,MODIS,71,6.03,285.4,16.4,D,0
58.0678,-6.4246,303,1,1,2022-03-20,1148,Terra,MODIS,54,6.03,283.5,7.4,D,0
57.878,-5.5846,305.7,1.1,1,2022-03-20,1148,Terra,MODIS,62,6.03,285.3,9.4,D,0
52.3372,-3.862,304.8,1.6,1.2,2022-03-20,1150,Terra,MODIS,58,6.03,284.4,14.6,D,0
51.8269,-3.8909,300.7,1.6,1.3,2022-03-20,1150,Terra,MODIS,23,6.03,285.7,9.8,D,0
52.3421,-3.8847,351.3,1.6,1.2,2022-03-20,1150,Terra,MODIS,96,6.03,285.9,132.1,D,0
51.8218,-3.902,325.9,1.8,1.3,2022-03-20,1344,Aqua,MODIS,84,6.03,289.5,56.8,D,0
51.82,-3.9272,300.6,1.8,1.3,2022-03-20,1344,Aqua,MODIS,20,6.03,288.8,9.4,D,0
51.8353,-3.8796,304,1.8,1.3,2022-03-20,1344,Aqua,MODIS,58,6.03,287.2,14.5,D,0
55.1942,-4.4918,306.5,1.8,1.3,2022-03-20,1345,Aqua,MODIS,60,6.03,282.3,22.6,D,0
55.1863,-4.4966,305.8,1.8,1.3,2022-03-20,1345,Aqua,MODIS,59,6.03,282,21.6,D,0
53.5681,-0.5965,305.6,1.1,1.1,2022-03-21,1054,Terra,MODIS,58,6.03,282.8,11.3,D,2
55.6372,-2.9647,305.8,3.8,1.8,2022-03-21,1231,Terra,MODIS,62,6.03,284.2,64.3,D,0
55.647,-2.9646,305.4,3.8,1.8,2022-03-21,1231,Terra,MODIS,61,6.03,284,63.7,D,0
51.8633,-0.3574,300.7,1,1,2022-03-21,1248,Aqua,MODIS,39,6.03,287,4.1,D,0
52.111,-0.0394,320.5,1,1,2022-03-21,1248,Aqua,MODIS,80,6.03,288.8,17.6,D,0
52.1199,-0.0432,311.9,1,1,2022-03-21,1248,Aqua,MODIS,72,6.03,288.3,10.2,D,0
52.139,-0.2761,318.3,1,1,2022-03-21,1248,Aqua,MODIS,78,6.03,287.4,17.3,D,0
55.7691,-2.45,300.2,1,1,2022-03-21,1249,Aqua,MODIS,33,6.03,285.6,5.3,D,0
53.2953,-0.8339,302.8,1,1,2022-03-21,1249,Aqua,MODIS,54,6.03,276.9,7.7,D,0
53.3435,-0.9432,303.7,1,1,2022-03-21,1249,Aqua,MODIS,54,6.03,281.4,7.3,D,0
54.3343,-1.5472,301.6,1,1,2022-03-21,1249,Aqua,MODIS,48,6.03,285.7,6,D,0
55.6453,-2.9612,326.1,1.1,1,2022-03-21,1249,Aqua,MODIS,84,6.03,285.1,27.6,D,0
55.6425,-2.9778,338.9,1.1,1,2022-03-21,1249,Aqua,MODIS,91,6.03,290.3,46.7,D,0
57.1513,-3.394,316.2,1,1,2022-03-21,1250,Aqua,MODIS,61,6.03,287.9,15.7,D,0
57.1486,-3.4105,315.5,1,1,2022-03-21,1250,Aqua,MODIS,55,6.03,289,15.1,D,0
57.5455,-4.6493,306.4,1.1,1,2022-03-21,1250,Aqua,MODIS,63,6.03,282.4,10.3,D,0
57.8725,-4.4123,301.1,1.1,1,2022-03-21,1250,Aqua,MODIS,44,6.03,283.1,7.4,D,0
57.8696,-4.4292,303.4,1.1,1,2022-03-21,1250,Aqua,MODIS,56,6.03,283.4,8.8,D,0
58.169,-3.8357,307.8,1,1,2022-03-21,1250,Aqua,MODIS,66,6.03,281.7,10.6,D,0
58.056,-6.5233,307.8,1.2,1.1,2022-03-21,1250,Aqua,MODIS,62,6.03,283.4,12.1,D,0
58.0524,-6.5422,309.8,1.2,1.1,2022-03-21,1250,Aqua,MODIS,60,6.03,282.9,13.8,D,0
56.7317,-3.0757,317.8,1,1,2022-03-21,1250,Aqua,MODIS,78,6.03,285.6,18.7,D,0
57.1601,-3.3989,317,1,1,2022-03-21,1250,Aqua,MODIS,76,6.03,285.2,16.4,D,0
57.1574,-3.4151,319,1,1,2022-03-21,1250,Aqua,MODIS,79,6.03,285.9,18.4,D,0
57.3013,-5.3717,308.2,1.1,1.1,2022-03-21,1250,Aqua,MODIS,67,6.03,290.1,11.3,D,0
57.5367,-4.6432,301.1,1.1,1,2022-03-21,1250,Aqua,MODIS,30,6.03,281.8,6.4,D,0
51.6207,-4.0467,311.7,1.1,1.1,2022-03-22,0220,Aqua,MODIS,83,6.03,279.6,17.9,N,0
56.8459,-3.5401,308.8,1.1,1,2022-03-22,1136,Terra,MODIS,68,6.03,284,11.4,D,0
56.6304,-5.6521,303.1,1,1,2022-03-22,1136,Terra,MODIS,55,6.03,286.1,5.9,D,0
55.872,-2.6668,310,1.1,1.1,2022-03-22,1136,Terra,MODIS,69,6.03,283.3,13.2,D,0
55.8415,-2.6658,309,1.1,1.1,2022-03-22,1136,Terra,MODIS,68,6.03,284.6,12.4,D,0
57.1792,-2.8891,304,1.1,1,2022-03-22,1136,Terra,MODIS,58,6.03,284.8,7.5,D,0
57.2282,-3.3999,301.9,1.1,1,2022-03-22,1136,Terra,MODIS,50,6.03,281.2,6.9,D,0
52.9347,-3.3577,317.6,1.2,1.1,2022-03-22,1137,Terra,MODIS,78,6.03,282.7,22.8,D,0
53.5692,-0.603,300.3,1.5,1.2,2022-03-22,1137,Terra,MODIS,30,6.03,283.2,7.9,D,2
52.0763,-3.8368,310.7,1.2,1.1,2022-03-22,1137,Terra,MODIS,70,6.03,289.4,13.2,D,0
51.5662,-3.7618,303.4,1.3,1.1,2022-03-22,1138,Terra,MODIS,0,6.03,290.3,6.9,D,2
50.8245,-1.6262,306.7,1.6,1.3,2022-03-22,1138,Terra,MODIS,64,6.03,288.1,15.8,D,0
50.485,-4.0541,300.5,1.3,1.1,2022-03-22,1138,Terra,MODIS,38,6.03,285.9,6.6,D,0
50.4817,-4.037,301.9,1.3,1.1,2022-03-22,1138,Terra,MODIS,50,6.03,285.7,7.7,D,0
50.4624,-4.1033,328.8,1.3,1.1,2022-03-22,1138,Terra,MODIS,86,6.03,287.2,41.4,D,0
50.459,-4.0855,333.5,1.3,1.1,2022-03-22,1138,Terra,MODIS,88,6.03,287.5,50.5,D,0
51.6163,-3.1527,319.2,1.3,1.1,2022-03-22,1138,Terra,MODIS,79,6.03,287.8,26.8,D,0
56.6314,-5.6687,300.1,3.9,1.8,2022-03-22,1155,Aqua,MODIS,25,6.03,283.4,35.5,D,0
56.6219,-5.6653,300.8,3.9,1.8,2022-03-22,1155,Aqua,MODIS,42,6.03,282.9,38.9,D,0
50.4517,-4.1066,321.3,1.2,1.1,2022-03-22,1331,Aqua,MODIS,81,6.03,287,25.9,D,0
50.4615,-4.1092,307.5,1.2,1.1,2022-03-22,1331,Aqua,MODIS,60,6.03,286.9,10.3,D,0
51.0502,0.0688,301.1,1.9,1.4,2022-03-22,1331,Aqua,MODIS,45,6.03,289.9,9.5,D,0
51.5618,-3.7667,307.4,1.3,1.1,2022-03-22,1331,Aqua,MODIS,0,6.03,292.3,10.9,D,2
52.0744,-3.8367,306,1.3,1.1,2022-03-22,1331,Aqua,MODIS,63,6.03,288.4,9.2,D,0
52.0725,-3.8555,301.4,1.3,1.1,2022-03-22,1331,Aqua,MODIS,44,6.03,289.6,5.4,D,0
52.6678,-3.5252,302.7,1.4,1.2,2022-03-22,1331,Aqua,MODIS,44,6.03,284.3,8.8,D,0
52.8284,-4.087,306.2,1.3,1.1,2022-03-22,1331,Aqua,MODIS,59,6.03,290.5,9.3,D,0
57.5847,-6.2105,365.5,1.3,1.1,2022-03-22,1333,Aqua,MODIS,100,6.03,289.1,147.6,D,0
56.8769,-4.238,301.9,1.5,1.2,2022-03-22,1333,Aqua,MODIS,47,6.03,283.5,10.1,D,0
56.8802,-4.245,303.4,1.5,1.2,2022-03-22,1333,Aqua,MODIS,56,6.03,284.2,12.8,D,0
56.9298,-5.8393,301.3,1.3,1.1,2022-03-22,1333,Aqua,MODIS,0,6.03,287.5,6.3,D,0
56.9419,-5.8217,327.5,1.3,1.1,2022-03-22,1333,Aqua,MODIS,74,6.03,288.4,38,D,0
56.9399,-5.8427,337.7,1.3,1.1,2022-03-22,1333,Aqua,MODIS,0,6.03,289.8,57.6,D,0
57.2706,-5.3442,306,1.4,1.2,2022-03-22,1333,Aqua,MODIS,63,6.03,287.3,11.2,D,0
57.5173,-4.6171,312.7,1.5,1.2,2022-03-22,1333,Aqua,MODIS,73,6.03,287.3,21.1,D,0
57.5747,-6.2071,300.7,1.3,1.1,2022-03-22,1333,Aqua,MODIS,40,6.03,286.3,6.4,D,0
57.5825,-6.2325,327.2,1.3,1.1,2022-03-22,1333,Aqua,MODIS,85,6.03,287.3,36.8,D,0
57.8262,-5.1293,300.9,1.4,1.2,2022-03-22,1333,Aqua,MODIS,40,6.03,286.8,6.4,D,0
58.2576,-4.0432,305,1.6,1.2,2022-03-22,1333,Aqua,MODIS,55,6.03,282.6,12.9,D,0
58.2568,-4.0479,301.7,1.6,1.2,2022-03-22,1333,Aqua,MODIS,49,6.03,282.7,10.1,D,0
54.184,-6.0815,305.9,1.1,1.1,2022-03-23,0302,Aqua,MODIS,66,6.03,278.4,13.6,N,0
53.0395,-4.2198,303.3,1.4,1.2,2022-03-23,0302,Aqua,MODIS,54,6.03,278.8,15.2,N,0
54.181,-6.0654,301,1.1,1.1,2022-03-23,0302,Aqua,MODIS,37,6.03,277.6,10.2,N,0
51.5649,-3.7647,301.4,1.6,1.2,2022-03-23,0303,Aqua,MODIS,40,6.03,279.8,15.4,N,2
53.0398,-4.2314,302.9,2,1.4,2022-03-23,1042,Terra,MODIS,54,6.03,286.5,15.4,D,0
54.7971,-2.0401,302.1,1.7,1.3,2022-03-23,1042,Terra,MODIS,51,6.03,288.4,10.4,D,0
51.8317,-3.1892,311.5,1.8,1.3,2022-03-23,1042,Terra,MODIS,71,6.03,287.3,24.7,D,0
55.4874,-2.0723,300.9,3.2,1.7,2022-03-23,1219,Terra,MODIS,43,6.03,287.9,21.1,D,0
57.3654,-3.8342,310.1,2.3,1.5,2022-03-23,1219,Terra,MODIS,70,6.03,285.3,35.6,D,0
54.4288,-7.3419,301.7,2.1,1.4,2022-03-23,1220,Terra,MODIS,48,6.03,287.7,15.1,D,0
51.8253,-3.1805,307.3,3.9,1.8,2022-03-23,1220,Terra,MODIS,65,6.03,286.3,61.1,D,0
53.0316,-4.1992,315.9,3.2,1.7,2022-03-23,1220,Terra,MODIS,76,6.03,286.3,80.5,D,0
53.0339,-4.2015,316.7,3.2,1.7,2022-03-23,1220,Terra,MODIS,77,6.03,286.4,80.3,D,0
54.1024,-6.1154,315.1,2.4,1.5,2022-03-23,1220,Terra,MODIS,75,6.03,287.4,53.3,D,0
51.8354,-3.1771,308.6,3.9,1.8,2022-03-23,1220,Terra,MODIS,67,6.03,285.6,67.5,D,0
53.1987,-3.8906,303.9,1.6,1.2,2022-03-23,1236,Aqua,MODIS,57,6.03,288.4,11.4,D,0
50.8722,-1.6953,313.8,1.5,1.2,2022-03-23,1236,Aqua,MODIS,74,6.03,291.6,21.6,D,0
50.8746,-1.7034,312.1,1.5,1.2,2022-03-23,1236,Aqua,MODIS,72,6.03,291.2,18.1,D,0
50.4669,-4.0467,302.9,2,1.4,2022-03-23,1236,Aqua,MODIS,54,6.03,289.3,12.8,D,0
50.4577,-4.0459,304.4,2,1.4,2022-03-23,1236,Aqua,MODIS,59,6.03,289.3,15.2,D,0
51.1493,-3.2484,301.1,1.7,1.3,2022-03-23,1236,Aqua,MODIS,44,6.03,289.5,9.6,D,0
51.8194,-3.2061,307.6,1.6,1.3,2022-03-23,1236,Aqua,MODIS,54,6.03,288,14.6,D,0
51.8351,-3.1897,309.2,1.6,1.3,2022-03-23,1236,Aqua,MODIS,68,6.03,287.4,18.2,D,0
51.8303,-3.2118,308.6,1.6,1.3,2022-03-23,1236,Aqua,MODIS,67,6.03,287.8,17.1,D,0
52.702,-4.0085,300.5,1.7,1.3,2022-03-23,1236,Aqua,MODIS,36,6.03,289,7.9,D,0
53.0343,-4.1992,313.8,1.7,1.3,2022-03-23,1236,Aqua,MODIS,56,6.03,287,23.6,D,0
53.029,-4.2232,319.1,1.7,1.3,2022-03-23,1236,Aqua,MODIS,76,6.03,288.6,33.1,D,0
53.0322,-4.2054,320.7,1.7,1.3,2022-03-23,1236,Aqua,MODIS,80,6.03,287.5,39,D,0
53.0267,-4.2295,306.1,1.7,1.3,2022-03-23,1236,Aqua,MODIS,63,6.03,287.9,14.1,D,0
53.1978,-3.8942,306.3,1.6,1.2,2022-03-23,1236,Aqua,MODIS,63,6.03,288.7,15.2,D,0
55.7742,-2.4564,301.3,1.2,1.1,2022-03-23,1237,Aqua,MODIS,46,6.03,291,4.9,D,0
54.0053,-1.8273,314,1.3,1.1,2022-03-23,1237,Aqua,MODIS,74,6.03,289.8,17.4,D,0
54.0034,-1.8314,311.8,1.3,1.1,2022-03-23,1237,Aqua,MODIS,72,6.03,289.7,14.8,D,0
54.099,-6.1167,309.3,1.9,1.3,2022-03-23,1237,Aqua,MODIS,68,6.03,288.4,23.8,D,0
54.1104,-6.1233,301.1,1.9,1.3,2022-03-23,1237,Aqua,MODIS,27,6.03,286.3,10.6,D,0
55.2976,-2.1161,312.2,1.2,1.1,2022-03-23,1237,Aqua,MODIS,72,6.03,289.6,14.8,D,0
54.4328,-7.339,314.4,2.1,1.4,2022-03-23,1237,Aqua,MODIS,75,6.03,287.9,39.6,D,0
54.4222,-7.3393,314.9,2.1,1.4,2022-03-23,1237,Aqua,MODIS,75,6.03,288.3,40.2,D,0
55.6483,-2.9934,304.5,1.3,1.1,2022-03-23,1237,Aqua,MODIS,59,6.03,290.1,8.8,D,0
56.7947,-5.3966,300.8,1.4,1.2,2022-03-23,1237,Aqua,MODIS,42,6.03,288.2,7.2,D,0
57.2555,-6.3651,324.9,1.5,1.2,2022-03-23,1238,Aqua,MODIS,63,6.03,287.3,45,D,0
57.3632,-3.8373,317.2,1.2,1.1,2022-03-23,1238,Aqua,MODIS,77,6.03,287.9,22.2,D,0
57.3594,-3.8566,308.8,1.2,1.1,2022-03-23,1238,Aqua,MODIS,68,6.03,287.1,13.2,D,0
57.3125,-5.1957,320,1.4,1.2,2022-03-23,1238,Aqua,MODIS,75,6.03,281.2,31.9,D,0
57.4545,-6.1681,314.2,1.5,1.2,2022-03-23,1238,Aqua,MODIS,27,6.03,283.1,21.7,D,0
57.4571,-6.1774,315.3,1.5,1.2,2022-03-23,1238,Aqua,MODIS,0,6.03,282.3,26.2,D,0
58.0658,-3.8565,302.4,1.2,1.1,2022-03-23,1238,Aqua,MODIS,30,6.03,284.3,7.6,D,0
51.8285,-3.1887,304.2,1,1,2022-03-23,2154,Terra,MODIS,59,6.03,271.7,10.6,N,0
51.8252,-3.3935,304.8,1.4,1.2,2022-03-24,0208,Aqua,MODIS,62,6.03,274.1,18.6,N,0
57.3996,-3.6089,304.7,1,1,2022-03-24,1124,Terra,MODIS,60,6.03,280.6,7.9,D,0
57.2364,-4.3136,300.4,1,1,2022-03-24,1124,Terra,MODIS,29,6.03,283.9,5.6,D,0
53.5647,-0.5988,306,1.2,1.1,2022-03-24,1125,Terra,MODIS,59,6.03,291.9,6.9,D,2
52.3293,-3.8609,300.8,1,1,2022-03-24,1125,Terra,MODIS,37,6.03,288.6,3.4,D,0
52.1824,-3.7017,307.5,1,1,2022-03-24,1125,Terra,MODIS,66,6.03,289.6,7.5,D,0
52.18,-3.6871,316.9,1,1,2022-03-24,1125,Terra,MODIS,77,6.03,292.1,15,D,0
51.8292,-3.2079,317.5,1.1,1,2022-03-24,1125,Terra,MODIS,72,6.03,289,15.1,D,0
51.8242,-3.178,316,1.1,1,2022-03-24,1125,Terra,MODIS,64,6.03,290,13.3,D,0
51.8371,-3.4276,337.2,1.1,1,2022-03-24,1125,Terra,MODIS,90,6.03,290.3,41.3,D,0
51.8346,-3.4129,333.6,1.1,1,2022-03-24,1125,Terra,MODIS,89,6.03,290,35.5,D,0
51.8078,-3.424,325.9,1.1,1,2022-03-24,1125,Terra,MODIS,84,6.03,288.8,24.9,D,0
51.8053,-3.4093,310.7,1.1,1,2022-03-24,1125,Terra,MODIS,70,6.03,289,9.9,D,0
51.959,-4.7737,300.4,1,1,2022-03-24,1125,Terra,MODIS,33,6.03,289.1,2.8,D,0
51.5639,-3.765,308.2,1,1,2022-03-24,1125,Terra,MODIS,0,6.03,292.1,7.6,D,2
50.8054,-1.7278,308.7,1.2,1.1,2022-03-24,1125,Terra,MODIS,67,6.03,291.4,10.7,D,0
50.8023,-1.7113,301,1.2,1.1,2022-03-24,1125,Terra,MODIS,43,6.03,291,4.5,D,0
51.0645,-3.6843,309.3,1.1,1,2022-03-24,1125,Terra,MODIS,68,6.03,292.4,8.9,D,0
54.3419,-1.5442,300.2,1.1,1,2022-03-24,1125,Terra,MODIS,30,6.03,288.6,4.3,D,0
50.4586,-3.9406,306.8,1.1,1,2022-03-24,1126,Terra,MODIS,64,6.03,291.3,6.8,D,0
50.461,-3.9552,303.3,1.1,1,2022-03-24,1126,Terra,MODIS,56,6.03,290.8,4.6,D,0
50.4543,-3.9745,355.3,1,1,2022-03-24,1318,Aqua,MODIS,98,6.03,294.9,76.1,D,0
50.9252,-3.6244,305.5,1,1,2022-03-24,1319,Aqua,MODIS,62,6.03,290.6,6.8,D,0
51.8088,-3.193,312,1.1,1,2022-03-24,1319,Aqua,MODIS,33,6.03,289.7,9.6,D,0
51.8199,-3.1806,318.5,1.1,1,2022-03-24,1319,Aqua,MODIS,76,6.03,289.4,16.1,D,0
51.7989,-3.4305,326,1.1,1,2022-03-24,1319,Aqua,MODIS,84,6.03,289.6,25,D,0
51.8073,-3.4073,312.3,1.1,1,2022-03-24,1319,Aqua,MODIS,53,6.03,289.6,11.3,D,0
51.8055,-3.4225,314.1,1.1,1,2022-03-24,1319,Aqua,MODIS,70,6.03,289.6,12.9,D,0
51.8348,-3.4164,305.6,1.1,1,2022-03-24,1319,Aqua,MODIS,52,6.03,288.2,6.3,D,0
51.833,-3.4317,303.4,1.1,1,2022-03-24,1319,Aqua,MODIS,43,6.03,288.5,4.9,D,0
51.9712,-4.7447,307.5,1,1,2022-03-24,1319,Aqua,MODIS,55,6.03,289.6,6.9,D,0
51.9731,-4.73,301.7,1,1,2022-03-24,1319,Aqua,MODIS,49,6.03,289.5,3.9,D,0
55.8037,-2.6696,302.4,1.3,1.1,2022-03-24,1320,Aqua,MODIS,43,6.03,284.7,5.9,D,0
51.816,-3.1606,309.2,1.2,1.1,2022-03-25,0250,Aqua,MODIS,77,6.03,274.8,18.8,N,0
51.7968,-3.3979,300.8,1.2,1.1,2022-03-25,0250,Aqua,MODIS,34,6.03,274.6,11.8,N,0
51.8237,-3.1732,305.2,2.5,1.5,2022-03-25,1030,Terra,MODIS,61,6.03,286.6,26,D,0
51.8003,-3.406,301.1,2.6,1.5,2022-03-25,1030,Terra,MODIS,44,6.03,287.1,17,D,0
52.1472,-3.8092,304.5,2.7,1.6,2022-03-25,1030,Terra,MODIS,51,6.03,288,26.7,D,0
51.5662,-3.7563,300.7,2.7,1.6,2022-03-25,1030,Terra,MODIS,0,6.03,289.3,19.2,D,2
52.144,-3.8177,306.1,2.7,1.6,2022-03-25,1030,Terra,MODIS,50,6.03,288.1,29.5,D,0
51.9498,-3.1562,314.6,2.9,1.6,2022-03-25,1208,Terra,MODIS,75,6.03,287.6,62.1,D,0
52.1505,-3.8386,303.6,2.6,1.6,2022-03-25,1208,Terra,MODIS,55,6.03,286.4,24.9,D,0
52.141,-3.8029,307.2,2.6,1.6,2022-03-25,1208,Terra,MODIS,61,6.03,286.3,34.2,D,0
52.1366,-3.8113,308,2.6,1.6,2022-03-25,1208,Terra,MODIS,63,6.03,287.3,35.4,D,0
51.938,-3.1244,304.4,2.9,1.6,2022-03-25,1208,Terra,MODIS,59,6.03,287.2,32.3,D,0
51.8196,-3.1691,307.2,2.9,1.6,2022-03-25,1208,Terra,MODIS,65,6.03,287.5,37.8,D,0
51.895,-3.6993,301.7,2.7,1.6,2022-03-25,1208,Terra,MODIS,49,6.03,286.6,21.7,D,0
50.5668,-3.7601,301.1,2.7,1.6,2022-03-25,1223,Aqua,MODIS,44,6.03,288.8,20,D,0
52.9278,-3.672,305.7,2.2,1.4,2022-03-25,1224,Aqua,MODIS,53,6.03,288.7,24,D,0
52.9294,-3.6689,306.7,2.2,1.4,2022-03-25,1224,Aqua,MODIS,62,6.03,288.6,26.5,D,0
52.1366,-3.8099,306.8,2.4,1.5,2022-03-25,1224,Aqua,MODIS,64,6.03,280.2,32.5,D,0
51.8122,-3.1619,305.9,2.3,1.5,2022-03-25,1224,Aqua,MODIS,59,6.03,288.3,22.4,D,0
51.8246,-3.169,310.7,2.3,1.5,2022-03-25,1224,Aqua,MODIS,66,6.03,287.2,33.3,D,0
51.9422,-3.1435,318.4,2.2,1.4,2022-03-25,1224,Aqua,MODIS,78,6.03,288.4,55,D,0
51.8872,-3.695,309.5,2.4,1.5,2022-03-25,1224,Aqua,MODIS,69,6.03,285.3,35.7,D,0
51.9337,-3.1773,301.8,2.2,1.5,2022-03-25,1224,Aqua,MODIS,49,6.03,288.9,16.6,D,0
